,Id,PID,MS SubClass,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans,basement_livable,Functional_Num,ExterCond_Num,ExterQual_Num,KitchenQual_Num,neigh_score,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,MS Zoning_Rare_var,Street_Rare_var,Alley_Missing,Alley_Pave,Lot Shape_IR2,Lot Shape_Rare_var,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_Rare_var,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Lot Config_Rare_var,Land Slope_Mod,Land Slope_Rare_var,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_Rare_var,Condition 2_Rare_var,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2.5Unf,House Style_2Story,House Style_Rare_var,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Rare_var,Roof Matl_Rare_var,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Rare_var,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Rare_var,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Missing,Mas Vnr Type_None,Mas Vnr Type_Rare_var,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Gd,Exter Cond_Rare_var,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Rare_var,Foundation_Slab,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_Missing,Bsmt Qual_Rare_var,Bsmt Qual_TA,Bsmt Cond_Gd,Bsmt Cond_Missing,Bsmt Cond_Rare_var,Bsmt Cond_TA,Bsmt Exposure_Gd,Bsmt Exposure_Missing,Bsmt Exposure_Mn,Bsmt Exposure_No,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Missing,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Missing,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_Rare_var,Heating QC_Fa,Heating QC_Gd,Heating QC_Rare_var,Heating QC_TA,Central Air_Y,Electrical_FuseF,Electrical_Rare_var,Electrical_SBrkr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Rare_var,Kitchen Qual_TA,Functional_Min2,Functional_Mod,Functional_Rare_var,Functional_Typ,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Missing,Fireplace Qu_Po,Fireplace Qu_TA,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_Missing,Garage Type_Rare_var,Garage Finish_Missing,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Missing,Garage Qual_Rare_var,Garage Qual_TA,Garage Cond_Missing,Garage Cond_Rare_var,Garage Cond_TA,Paved Drive_P,Paved Drive_Y,Pool QC_Rare_var,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_Rare_var,Misc Feature_Rare_var,Misc Feature_Shed,Sale Type_ConLD,Sale Type_New,Sale Type_Rare_var,Sale Type_WD 
1527,1847,533221100,160,4.219507705176107,7.6577552711348655,4,6,5,2.6457513110645907,2.6457513110645907,456.0,436.0,0.0,17.88854381999832,27.49545416973504,6.645090969505644,756,0,7.329749689041512,0.0,0.0,2,1,3,1,5,1,2.6457513110645907,2.0,20.97617696340303,0,0,0,0,0,0,0,6,2007,12.083905011555968,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,436.0,8.0,3.0,4.0,4.0,5.0547692105201865,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1528,1550,910203090,50,4.060443010546419,9.006386515055114,1,5,7,8.831760866327848,7.615773105863909,0.0,0.0,0.0,27.92848008753788,27.92848008753788,6.659293919683638,420,0,7.090076835776092,0.0,0.0,1,0,4,1,7,0,5.291502622129181,0.0,0.0,0,0,96,0,0,0,0,7,2008,11.686878772093667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,8.0,3.0,3.0,3.0,4.957145459548628,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1529,2705,904302030,20,3.912023005428146,8.612503371220562,1,7,5,1.4142135623730951,1.4142135623730951,0.0,510.0,373.0,13.784048752090222,32.7566787083184,6.9782137426306985,0,0,6.9782137426306985,1.0,0.0,2,0,2,1,4,0,1.4142135623730951,1.0,15.684387141358124,0,120,0,0,0,0,0,5,2006,11.964001084330445,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,883.0,8.0,3.0,3.0,3.0,4.924790842808375,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1530,2713,905106210,20,4.219507705176107,9.35470042248302,1,5,5,6.164414002968976,6.164414002968976,188.0,673.0,0.0,19.44222209522358,32.41913015489465,7.055312843339752,0,0,7.055312843339752,0.0,0.0,1,1,3,1,7,1,6.164414002968976,1.0,18.33030277982336,466,0,0,0,0,0,0,7,2006,11.970350312009105,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,673.0,8.0,3.0,3.0,3.0,4.597573229534604,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1531,1938,535325320,50,4.007333185232471,8.874867635688053,2,4,4,7.211102550927978,7.211102550927978,0.0,150.0,0.0,32.2490309931942,34.49637662132068,6.946975992135418,500,0,7.339537695407674,1.0,0.0,1,0,4,1,7,0,2.23606797749979,1.0,18.76166303929372,0,0,0,0,0,0,0,8,2007,11.652687407345388,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,8.0,3.0,3.0,2.0,4.2541783078907045,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1532,1819,532353120,20,4.158883083359672,8.745921121024347,1,5,5,5.477225575051661,5.477225575051661,0.0,138.0,351.0,20.12461179749811,29.899832775452108,6.795705775173514,0,0,6.795705775173514,1.0,0.0,1,0,2,1,5,0,5.291502622129181,1.0,17.549928774784245,192,0,0,0,0,0,0,3,2007,11.701477571514818,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,489.0,8.0,3.0,3.0,3.0,4.597573229534604,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1533,23,527368020,60,4.219507705176107,8.922658299524402,4,7,5,3.1622776601683795,3.1622776601683795,0.0,533.0,0.0,16.76305461424021,28.53068523537421,6.70196036600254,860,0,7.422971251049421,1.0,0.0,2,1,3,1,7,0,3.1622776601683795,2.0,25.748786379167463,0,96,0,0,0,0,0,1,2010,12.283033686666302,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,533.0,8.0,3.0,4.0,4.0,5.218378017157072,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1534,2289,923228250,160,3.044522437723423,7.601402334583733,1,4,5,6.082762530298219,6.082762530298219,80.0,0.0,0.0,23.366642891095847,23.366642891095847,6.302618975744905,546,0,6.9957661563048505,0.0,0.0,1,1,3,1,6,0,6.082762530298219,1.0,16.911534525287763,0,0,0,0,0,0,0,1,2007,11.225243392518449,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,4.433964422897717,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1535,1156,532477030,20,4.553876891600541,9.878579916829944,3,6,5,5.830951894845301,5.830951894845301,144.0,800.0,0.0,25.099800796022265,37.81534080237808,7.265429723253953,0,0,7.265429723253953,0.0,1.0,2,0,3,1,6,2,5.830951894845301,2.0,22.0,117,108,165,0,0,0,0,7,2008,12.165250651009918,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,800.0,8.0,3.0,3.0,3.0,4.761182036171489,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1536,2717,905107300,80,4.219507705176107,8.878497403738631,1,6,6,5.291502622129181,5.291502622129181,200.0,794.0,0.0,12.884098726725126,30.983866769659336,6.946975992135418,0,0,6.946975992135418,1.0,0.0,1,0,3,1,6,1,5.196152422706632,2.0,24.819347291981718,131,0,0,0,180,0,0,7,2006,11.986049221552207,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,794.0,8.0,3.0,3.0,3.0,4.9409681511785015,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1537,2101,906378170,20,4.51085950651685,9.273502946933824,3,7,5,1.0,0.0,306.0,0.0,0.0,38.65229618017538,38.65229618017538,7.309212365692763,0,0,7.309212365692763,0.0,0.0,2,0,3,1,7,1,1.0,3.0,28.98275349237888,160,33,0,0,0,0,0,8,2007,12.540757571577291,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,4.0,4.0,5.218378017157072,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1538,1377,905100020,85,4.219507705176107,9.326789184619429,1,5,6,6.708203932499369,6.708203932499369,0.0,784.0,0.0,14.0356688476182,31.32091952673165,6.980075940561763,0,0,6.980075940561763,1.0,0.0,1,0,3,1,6,0,3.4641016151377544,2.0,20.97617696340303,64,0,0,0,64,0,0,5,2008,11.904967552746252,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,784.0,8.0,3.0,3.0,4.0,4.777359344541615,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1539,1381,905104110,20,4.219507705176107,9.236495329453032,1,5,7,6.4031242374328485,1.7320508075688772,0.0,758.0,0.0,15.297058540778355,31.496031496047245,6.899723107284872,0,0,6.899723107284872,1.0,0.0,1,0,3,1,6,0,6.4031242374328485,1.0,17.146428199482248,204,0,0,0,0,0,600,7,2008,11.884489021402713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,758.0,8.0,2.0,3.0,4.0,4.631641571276925,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1540,2502,533127080,60,4.219507705176107,9.584727524513486,4,8,7,3.605551275463989,3.605551275463989,0.0,1012.0,0.0,18.05547008526779,36.578682316343766,7.20934025660291,1168,0,7.832014180505469,1.0,0.0,2,1,5,1,10,1,3.605551275463989,3.0,28.21347195933177,209,55,0,0,0,0,0,11,2006,12.644327576461327,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1012.0,8.0,4.0,4.0,4.0,6.067062942079687,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1541,2609,535402100,80,4.418840607796598,9.228573140237245,2,6,5,6.557438524302,6.557438524302,379.0,580.0,0.0,22.427661492005804,32.90896534380867,7.044032897274685,0,0,7.044032897274685,0.0,1.0,1,0,3,1,6,1,6.557438524302,1.0,17.146428199482248,345,75,0,0,0,0,0,6,2006,12.013700752882718,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,580.0,8.0,3.0,3.0,3.0,4.761182036171489,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1542,505,528390100,60,3.951243718581428,10.74911974074705,4,8,7,3.872983346207417,2.0,528.0,1361.0,180.0,9.38083151964686,40.36087214122113,7.430114138561801,762,0,7.803026643632217,1.0,0.0,2,1,4,1,8,1,3.872983346207417,3.0,26.66458325194677,517,76,0,0,0,0,0,7,2009,12.904207367601158,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1541.0,8.0,3.0,4.0,4.0,5.741559053807984,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1543,1126,528478040,60,4.442651256490317,9.270964993792616,4,7,5,1.7320508075688772,1.7320508075688772,0.0,0.0,0.0,32.03123475609393,32.03123475609393,6.933423025730715,932,0,7.579678823090456,0.0,0.0,2,1,3,1,9,1,1.7320508075688772,3.0,30.59411708155671,154,210,0,0,0,0,0,7,2008,12.429216196844385,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,4.0,4.0,5.218378017157072,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1544,2914,923226180,180,3.044522437723423,7.293017679772782,1,4,6,6.0,6.0,0.0,522.0,0.0,10.392304845413264,25.099800796022265,6.4457198193855785,0,0,6.4457198193855785,1.0,0.0,1,0,1,1,3,0,5.0990195135927845,0.0,0.0,0,0,0,0,0,0,0,4,2006,11.198214720130528,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,522.0,8.0,3.0,3.0,3.0,4.61375053790473,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1545,393,527401160,90,4.0943445622221,9.104979856318357,2,5,5,5.916079783099616,5.916079783099616,0.0,0.0,0.0,29.93325909419153,29.93325909419153,6.79794041297493,896,0,7.491087593534876,0.0,0.0,2,2,4,2,8,0,5.385164807134504,0.0,0.0,32,45,0,0,0,0,0,9,2009,11.820410164718188,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,8.0,3.0,3.0,3.0,4.597573229534604,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1546,2405,528180080,120,3.871201010907891,8.684570300824369,4,9,5,1.0,1.0,278.0,472.0,0.0,32.984845004941285,39.496835316263,7.355641102974253,0,0,7.355641102974253,1.0,0.0,2,0,2,1,6,1,1.0,2.0,23.57965224510319,196,56,0,0,0,0,0,3,2006,12.551433829568632,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,472.0,8.0,3.0,5.0,5.0,5.839182804779542,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1547,67,528445060,20,4.290459441148391,9.103534367658373,4,8,5,2.23606797749979,2.0,226.0,0.0,0.0,39.93745109543172,39.93745109543172,7.374629015218945,0,0,7.374629015218945,0.0,0.0,2,0,2,1,6,1,2.23606797749979,3.0,29.66479394838265,144,0,0,0,0,0,0,5,2010,12.308177868467329,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,4.0,4.0,5.381986823793959,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1548,2227,909452102,20,4.219507705176107,9.790934566296798,3,4,5,3.4641016151377544,3.3166247903554,0.0,0.0,0.0,40.98780306383839,40.98780306383839,7.426549072397305,0,0,7.426549072397305,0.0,0.0,2,0,4,1,7,0,3.3166247903554,2.0,25.059928172283332,152,0,0,0,0,0,0,6,2007,12.0435537160324,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.0,3.0,3.0,4.0,4.433964422897717,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
