,SalePrice
1961,11.944707881395766
616,12.559191273266128
1871,12.542544882151386
1286,11.661345470088502
1829,11.759785542901756
1722,11.737667737648136
1857,12.524526376648708
385,12.323855681186558
2025,11.686878772093667
533,11.711776323715394
870,11.507912923146684
102,12.577636201962656
520,12.037653993905211
1842,12.388394202324127
958,12.345834587905332
1073,11.6784399034478
1630,11.740061037553977
1325,12.341477282536376
122,11.763684183317412
1766,11.877568578558138
89,11.951180395901384
759,12.14950229404178
1038,11.594505451962652
1639,11.686878772093667
1744,12.371587084007746
2047,11.877568578558138
1025,11.719939634354557
31,12.345834587905332
479,12.253433216890013
884,12.732279371334467
1819,12.110414905333732
1256,12.541472879190051
2032,12.287652632522596
890,12.259613412458204
1837,11.703545824578878
1613,12.175613438045463
1930,12.061046873479915
1277,12.269047444691562
600,12.269047444691562
1879,11.951180395901384
132,11.834284063781393
451,12.417143615610112
560,11.992260421644849
623,13.221303325259232
1740,12.310432660854415
47,11.911701584927595
1499,12.841325847671216
1385,11.941455846009388
104,12.2783933071098
1592,11.719939634354557
1513,11.711776323715394
1847,11.982929094215963
1436,12.345834587905332
881,11.931635799828411
202,12.43718436649356
1471,11.898187865760873
502,12.11996994647676
280,11.877568578558138
2013,12.254862809699606
1514,11.907666609715417
457,11.904967552746252
1274,12.299107511497365
466,12.211060187041213
1474,11.744037185933616
496,11.56171562913966
1202,11.982929094215963
137,12.25247901834433
409,11.751942365440728
1821,12.086725887897607
1444,11.925035115797062
528,11.842229212112828
1817,11.84939770159144
515,12.341477282536376
1451,11.83101549359339
1363,12.206072645530174
1528,11.964001084330445
701,12.141534124392605
493,11.56171562913966
1115,11.542484267211773
772,11.407564949312402
1970,11.694413341015606
1003,12.618182296357007
956,12.080509422554828
1936,12.240474072247506
432,11.002099841204238
788,12.221626061623574
1827,12.218495165528733
369,12.504323669331187
50,12.01974306733868
1081,11.898187865760873
1731,12.89621531706982
993,12.18280401859082
1814,12.727303942010046
1188,11.740857533016236
239,12.292250341771226
377,11.84939770159144
1333,12.54686766829102
1434,12.072541252905651
1595,11.594321103174222
1479,12.218495165528733
1050,11.344506813345266
1680,11.53076538309856
1473,12.1326951757254
1905,11.728036844587177
1561,12.100156419938624
1339,11.848683160653572
1413,12.524526376648708
1839,12.41044104151805
653,11.27720313144916
933,11.808813773969108
1352,12.147913731356642
315,11.379965337713998
1692,11.617285480294472
1105,12.05524975579559
1154,12.16597955196373
1891,11.350406535472452
244,11.603679828238691
1833,11.385092093460344
1197,12.400816722322686
1241,12.364144200100668
1455,12.264855572467235
597,12.35749675449625
1280,12.106252310247962
1797,11.608235644774552
1683,11.556942350387002
734,12.312682380588432
932,11.84939770159144
190,13.033197681535285
1853,12.542544882151386
278,11.925035115797062
365,12.01974306733868
1530,11.652687407345388
1816,11.675044314446664
1162,11.957611286231677
503,11.440354772135391
1904,11.801856756822442
467,11.289781913656018
166,11.66907414746016
854,11.532728092266408
1487,11.27720313144916
499,11.685684782260491
1267,11.769503792370676
1994,11.580584113444043
262,11.934919875029603
1659,11.87196261669798
1018,11.918390573078392
2018,12.061046873479915
1927,12.66032791780777
327,11.759785542901756
429,12.100712129872347
625,12.246734627249063
1279,12.17664898415669
536,12.160028707028768
305,11.695247021764184
1237,12.481561937216318
344,11.805595078933049
1914,11.761736763033015
1715,11.418614785498988
1144,11.396391648714276
389,12.042965307660024
1507,11.589886506106357
487,11.198214720130528
373,12.0435537160324
692,11.26446410567173
802,11.951180395901384
1558,12.449018824140564
1338,11.790557201568507
844,12.24288661865289
1320,11.951180395901384
11,12.120514757168529
412,11.699405031912846
1304,12.337100907936575
658,11.686878772093667
1,12.301382825334498
75,11.449453042014657
1013,12.100712129872347
1494,11.711776323715394
1163,13.226723392728571
1427,10.578979797857352
149,11.915051671812876
915,12.588610248994634
1184,12.096257779522968
770,12.614865543731012
1844,11.951180395901384
843,11.418614785498988
1865,12.581078546153629
1610,11.84939770159144
1997,11.878262781987614
229,12.218495165528733
1462,11.727230067617231
942,11.184421397998191
1986,11.898187865760873
638,11.884489021402713
1268,12.57418196709457
922,12.323855681186558
2019,12.184849009078548
1978,12.0435537160324
748,12.05524975579559
153,12.375815420117268
1780,11.982272628789678
866,12.458774999085929
742,12.21602297638334
1552,12.273731294003989
74,12.354492650648448
176,12.118333731222169
338,12.644369511065932
