,MS SubClass,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans,basement_livable,Total_sf,Functional_Num,ExterCond_Num,ExterQual_Num,KitchenQual_Num,neigh_score,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,MS Zoning_Rare_var,Street_Rare_var,Alley_Missing,Alley_Pave,Lot Shape_IR2,Lot Shape_Rare_var,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_Rare_var,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Lot Config_Rare_var,Land Slope_Mod,Land Slope_Rare_var,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_Rare_var,Condition 2_Rare_var,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2.5Unf,House Style_2Story,House Style_Rare_var,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Rare_var,Roof Matl_Rare_var,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Rare_var,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Rare_var,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Missing,Mas Vnr Type_None,Mas Vnr Type_Rare_var,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Gd,Exter Cond_Rare_var,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Rare_var,Foundation_Slab,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_Missing,Bsmt Qual_Rare_var,Bsmt Qual_TA,Bsmt Cond_Gd,Bsmt Cond_Missing,Bsmt Cond_Rare_var,Bsmt Cond_TA,Bsmt Exposure_Gd,Bsmt Exposure_Missing,Bsmt Exposure_Mn,Bsmt Exposure_No,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Missing,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Missing,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_Rare_var,Heating QC_Fa,Heating QC_Gd,Heating QC_Rare_var,Heating QC_TA,Central Air_Y,Electrical_FuseF,Electrical_Rare_var,Electrical_SBrkr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Rare_var,Kitchen Qual_TA,Functional_Min2,Functional_Mod,Functional_Rare_var,Functional_Typ,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Missing,Fireplace Qu_Po,Fireplace Qu_TA,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_Missing,Garage Type_Rare_var,Garage Finish_Missing,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Missing,Garage Qual_Rare_var,Garage Qual_TA,Garage Cond_Missing,Garage Cond_Rare_var,Garage Cond_TA,Paved Drive_P,Paved Drive_Y,Pool QC_Rare_var,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_Rare_var,Misc Feature_Rare_var,Misc Feature_Shed,Sale Type_ConLD,Sale Type_New,Sale Type_Rare_var,Sale Type_WD 
223,-0.8607070779032705,0.1327075181212977,0.8523097638564414,-0.3368883136130676,-0.06354662869697877,1.2903783984292019,0.5545842890962978,0.6028418583563073,-0.5692916751163718,-0.010573991424236723,6.030490002332017,-1.129549352355603,1.0996003912761083,0.4190503106152534,-0.7808436801065689,-0.11265221479971127,-0.38650718268543477,1.1004271240651613,-0.2540982780994952,-1.0430377390375067,-0.7263888562285507,-2.2968920955342713,-0.21696514584892687,-1.588757944251621,0.6558251279506033,0.8325834033520825,0.3299331178893198,0.48586165601265086,2.4517665360015846,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-1.1775426033465972,0.188648092832563,2.3011045102761227,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,2.231204352487879,0.4200298737128137,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,0.26900758993594226,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
823,0.06388148519449922,-1.0164246335661333,3.5969898930861945,1.6121152634478433,1.3718595724583016,-0.5163866152328342,-0.9371746017447751,-0.6452834962244798,2.9138568298227185,2.256824787482201,-0.28860427444147047,-0.5872276828840309,1.1760049418039413,1.353685517049126,2.9619063069531775,-0.11265221479971127,2.6410357211916713,1.1004271240651613,-0.2540982780994952,2.610567659278594,1.2695561941597386,1.4377863717282275,-0.21696514584892687,3.699069146475335,0.6558251279506033,-0.8564257985846854,1.6462377128970989,1.2910048913772538,3.177445965483892,-0.1715221854232698,-0.3921736511309731,-0.10283471987261121,3.4327196132069586,-0.04933436268992218,-0.11121263214860451,-0.07980513293973489,1.7017732656310218,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,2.0289747986904714,3.5421669372812468,-3.254611921632812,-0.17907792250103322,2.7541450396695657,2.2624583981162885,0.6350016638343584,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
353,-0.1672656555799432,0.5595598459694548,1.3698923045255944,-0.3368883136130676,-0.06354662869697877,-0.5163866152328342,0.8840479965492879,1.4089584185430097,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,0.8423222893890608,-0.161698206512506,-0.5681490237069539,0.5052113815262956,-0.11265221479971127,0.09247839946617654,-0.8094667319394576,3.769561053455398,-1.0430377390375067,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,-0.26680117156988203,0.6558251279506033,1.2056109998415931,-0.9863714771184594,-0.37010270619012436,0.7765278530477474,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-1.9093675836178388,1.7017732656310218,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,0.14483472702438538,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.49795363144548704,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
865,-0.8607070779032705,1.3325586992365432,1.3695506534949968,0.6376134749173878,0.6541564718806615,2.19376090526022,0.6288596321164399,-0.5717061499321647,-0.5692916751163718,2.23385215547707,-0.28860427444147047,0.08177601884460772,1.5600474089425198,1.7218783566514535,-0.7808436801065689,-0.11265221479971127,0.9284216502059768,1.1004271240651613,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,0.3941772147709875,2.222461825512231,0.9166799276686218,0.3299331178893198,0.4955328556056905,-0.7057109816395185,2.411400136244793,2.302735463729768,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.4457176230753556,1.7017732656310218,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,2.007229685378922,0.9928917141229376,0.2121591682617783,2.44057625808551,1.0330845104049386,2.2624583981162885,2.3226249961475744,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
187,-0.8607070779032705,-0.8867749100794046,1.0960366757874342,1.6121152634478433,1.3718595724583016,-0.5163866152328342,-1.8588015378300884,-1.7109273627784138,-0.08407695801042883,1.1380576088323173,-0.28860427444147047,0.20730726316132317,0.9084227940135416,0.9064230345852418,-0.7808436801065689,-0.11265221479971127,0.10539230402177577,1.1004271240651613,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,-0.26680117156988203,-0.9108115696110247,-1.8999163957302012,1.6462377128970989,1.0547446648746934,0.5912479987118392,1.7014741180085418,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,0.6520198473315066,-0.5679144935666663,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,0.9699877804180271,0.1972230312570513,0.2121591682617783,-0.17907792250103322,1.0330845104049386,0.7528423687910846,0.8270624905018815,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1775,0.29502862596894164,-0.7623125877759849,-0.7245144542500976,-0.3368883136130676,-0.781249729274619,2.19376090526022,1.3903185674702063,-1.0132996938714391,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,0.8848922995861247,-0.10473249387928356,-0.4772500617020618,0.5711629231484938,-0.11265221479971127,0.2089166253747186,-0.8094667319394576,-0.2540982780994952,-1.0430377390375067,1.2695561941597386,1.4377863717282275,-0.21696514584892687,1.055155601111857,-0.9108115696110247,1.492861108416381,-0.9863714771184594,-1.0983055607262768,-0.5204311273036103,-0.7152953057744409,2.1031125663326757,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.4457176230753556,-0.5679144935666663,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,0.24976884405512087,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,0.3032622497915065,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1186,-0.8607070779032705,0.7528607104691033,0.22383486520513035,1.6121152634478433,0.6541564718806615,0.38699589159818376,-1.8588015378300884,-1.7109273627784138,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,1.8877589620018635,1.237268925339408,1.3518414250028847,-0.7808436801065689,-0.11265221479971127,0.5549477814634768,-0.8094667319394576,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,0.3941772147709875,-0.9108115696110247,-1.8999163957302012,1.6462377128970989,1.5803070606395533,-0.7057109816395185,0.13057399254960306,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.07980513293973489,-0.5679144935666663,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,0.5864994743128387,0.2121591682617783,-0.17907792250103322,1.0330845104049386,0.7528423687910846,0.861317150357442,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1634,-0.8607070779032705,0.4375385933392593,0.15862871487996025,-0.3368883136130676,-1.4989528298522592,0.38699589159818376,0.7009806879286385,1.2488561697864984,-0.5692916751163718,0.3707716998609392,1.782654405167617,-0.8565043571417269,0.22882293505621215,1.2733870856008793,-0.7808436801065689,-0.11265221479971127,0.4757647509330769,1.1004271240651613,-0.2540982780994952,-1.0430377390375067,-0.7263888562285507,0.1928935493073945,-0.21696514584892687,-0.26680117156988203,0.6558251279506033,0.9983373105527412,-0.9863714771184594,-0.5897676501519419,1.0312876527596213,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,11.18602012633229,-0.11121263214860451,-1.543455093482218,-0.5679144935666663,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,1.0134780070411256,-0.527167342731074,-0.9434311950364184,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-1.0857999380732721,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
911,-0.8607070779032705,0.17812647277681706,-0.2930912526125282,-0.3368883136130676,-1.4989528298522592,0.38699589159818376,-0.11709034178711754,-1.308151840340841,-0.5692916751163718,0.30185380384554594,-0.28860427444147047,-0.44946105576270373,-0.30681221337014575,-0.8058792786011447,-0.7808436801065689,-0.11265221479971127,-1.6228140307172587,1.1004271240651613,-0.2540982780994952,-1.0430377390375067,-0.7263888562285507,-1.0519992731134384,-0.21696514584892687,-1.588757944251621,-0.9108115696110247,-0.13609535983673485,0.3299331178893198,-0.2462545869322134,-0.7057109816395185,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.07980513293973489,-0.5679144935666663,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,0.1784656558776374,-1.0242291376256953,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.8129249224250789,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1730,1.4507643298411537,-0.5273977838539843,-0.21768511244858074,-1.311390102143523,-0.06354662869697877,-0.5163866152328342,0.08068596770393285,0.5316318372697485,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,0.8518361752507987,-0.14896705409989947,-0.5477188297054078,-0.7808436801065689,-0.11265221479971127,-1.3622557638009183,-0.8094667319394576,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,-1.0519992731134384,-0.21696514584892687,-0.9277795579107515,0.6558251279506033,0.2960230848392122,-0.9863714771184594,-0.6641478808513769,-0.4895511515809589,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-0.8116301132109764,1.7017732656310218,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,-0.8848687820305516,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.49795363144548704,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
382,0.41060219635616285,1.0731465786740981,-0.9301745840461247,-0.3368883136130676,-0.06354662869697877,0.38699589159818376,1.5719716424945989,1.3828501287385067,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,0.5811983801301948,-0.5111251741745947,-0.5106079116370321,1.4073342544299348,7.768936553389886,1.4272923975517982,-0.8094667319394576,-0.2540982780994952,-1.0430377390375067,-0.7263888562285507,2.6826791941490606,-0.21696514584892687,1.055155601111857,-0.9108115696110247,0.22400538664725614,-2.3026760721262387,-3.1553385774931075,-0.7057109816395185,2.275456856157,0.10688359236175671,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,0.28610735719588587,0.9452106792317924,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,3.939051793548552,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,0.5758251650961161,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.1144730207547724,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
951,0.29502862596894164,-0.8239213958209906,-1.0301298814666016,-0.3368883136130676,1.3718595724583016,-0.5163866152328342,2.203532141705926,0.13482195686714846,-0.5692916751163718,-0.4011087355114651,-0.28860427444147047,-0.07703605723533201,-0.6810675391027559,-0.48056982058958303,2.0809821438566733,4.242403573553031,1.6042060819276935,-0.8094667319394576,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,1.4377863717282275,-0.21696514584892687,1.055155601111857,-0.9108115696110247,0.18706479856083053,-2.3026760721262387,-3.1553385774931075,-0.7057109816395185,0.10036437475231576,-0.05946882213581988,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,2.1156698078739895,0.188648092832563,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,3.939051793548552,-0.025523828044507788,-0.025523828044507788,-0.48693481145576717,0.9858230735318322,0.2121591682617783,2.44057625808551,-0.6879760188596884,-0.7567736605341194,0.8948448946335207,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1291,-0.6295599371288281,-0.2566929353251299,-0.16878973271501202,-1.311390102143523,-2.93435903100754,-2.3231516288948706,1.3338078200175052,1.1654652034784683,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,0.0860789923401617,-1.173676783474641,-2.4532073963455847,-0.7808436801065689,-0.11265221479971127,-3.285442683704297,-0.8094667319394576,-0.2540982780994952,-1.0430377390375067,-0.7263888562285507,-2.2968920955342713,-0.21696514584892687,-2.2497363305924907,-0.9108115696110247,1.7148410672226402,-0.9863714771184594,-0.901971807860916,-0.7057109816395185,-0.7152953057744409,1.2713504938447928,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,-1.543455093482218,-1.3244770799658958,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,-0.2538682029106135,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,-1.6869252581575633,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-2.661818656167531,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1450,0.7573229075178265,1.712795248741056,-0.06671545058810543,-0.3368883136130676,-0.781249729274619,-0.5163866152328342,0.5293125369143111,1.050362500549667,-0.5692916751163718,-0.99609990444436,-0.28860427444147047,2.0152439680791496,1.4078649432314638,1.5501490306191419,-0.7808436801065689,-0.11265221479971127,0.7550972863807434,-0.8094667319394576,-0.2540982780994952,0.7837649601205436,-0.7263888562285507,3.9275720165698935,4.476816037587019,2.377112373793596,-0.9108115696110247,0.18706479856083053,-2.3026760721262387,-3.1553385774931075,-0.7057109816395185,-0.7152953057744409,-0.3921736511309731,-0.10283471987261121,-0.2854941743435767,-0.04933436268992218,-0.11121263214860451,1.749757317738369,0.188648092832563,-0.434573916801373,-0.10889310129609417,0.0,0.0,0.0,0.0,-0.025523828044507788,-0.025523828044507788,3.939051793548552,-0.025523828044507788,-0.025523828044507788,-1.0501332462248907,0.7982846945384845,0.2121591682617783,-0.17907792250103322,-0.6879760188596884,-0.7567736605341194,-0.8471795822806413,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
