Id,PID,MS SubClass,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans,basement_livable,Total_sf,Functional_Num,ExterCond_Num,ExterQual_Num,KitchenQual_Num,neigh_score,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,MS Zoning_Rare_var,Street_Rare_var,Alley_Missing,Alley_Pave,Lot Shape_IR2,Lot Shape_Rare_var,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_Rare_var,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Lot Config_Rare_var,Land Slope_Mod,Land Slope_Rare_var,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_Rare_var,Condition 2_Rare_var,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2.5Unf,House Style_2Story,House Style_Rare_var,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Rare_var,Roof Matl_Rare_var,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Rare_var,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_BrkFace,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Rare_var,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Missing,Mas Vnr Type_None,Mas Vnr Type_Rare_var,Mas Vnr Type_Stone,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Gd,Exter Cond_Rare_var,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Rare_var,Foundation_Slab,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_Missing,Bsmt Qual_Rare_var,Bsmt Qual_TA,Bsmt Cond_Gd,Bsmt Cond_Missing,Bsmt Cond_Rare_var,Bsmt Cond_TA,Bsmt Exposure_Gd,Bsmt Exposure_Missing,Bsmt Exposure_Mn,Bsmt Exposure_No,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Missing,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Missing,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_Rare_var,Heating QC_Fa,Heating QC_Gd,Heating QC_Rare_var,Heating QC_TA,Central Air_Y,Electrical_FuseF,Electrical_Rare_var,Electrical_SBrkr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Rare_var,Kitchen Qual_TA,Functional_Min2,Functional_Mod,Functional_Rare_var,Functional_Typ,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Missing,Fireplace Qu_Po,Fireplace Qu_TA,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_Missing,Garage Type_Rare_var,Garage Finish_Missing,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Missing,Garage Qual_Rare_var,Garage Qual_TA,Garage Cond_Missing,Garage Cond_Rare_var,Garage Cond_TA,Paved Drive_P,Paved Drive_Y,Pool QC_Rare_var,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_Rare_var,Misc Feature_Rare_var,Misc Feature_Shed,Sale Type_ConLD,Sale Type_New,Sale Type_Rare_var,Sale Type_WD 
2255,914478100,85,4.406719247264253,9.037176752966994,2,6,6,5.744562646538029,5.744562646538029,0.0,924.0,0.0,6.782329983125268,31.144823004794873,6.933423025730715,0,0,6.933423025730715,1.0,0.0,1,0,2,1,5,1,5.744562646538029,2.0,22.978250586152114,193,0,0,0,0,0,0,4,2007,11.870599909242044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,924.0,976.9334230257307,8,3,3,3,4.941874986950475,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1170,533215040,120,3.737669618283368,8.385944904806284,4,9,5,2.6457513110645907,2.6457513110645907,0.0,964.0,0.0,21.330729007701542,37.66961640367472,7.257707677160043,0,0,7.257707677160043,1.0,0.0,1,1,2,1,5,1,2.6457513110645907,2.0,24.24871130596428,155,58,0,0,0,0,0,9,2008,12.577636201962656,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,964.0,1426.25770767716,8,3,4,5,5.5469592886776935,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
45,528150070,20,4.605170185988092,9.466454374960302,4,9,5,1.0,0.0,760.0,2188.0,0.0,11.916375287812984,48.27007354458868,7.768110378525988,0,0,7.768110378525988,1.0,0.0,2,1,2,1,11,2,1.0,3.0,28.635642126552707,0,67,0,0,0,0,0,3,2010,13.323926946863102,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2188.0,2337.7681103785258,8,3,5,5,5.8406806189529235,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
836,907126010,20,4.406719247264253,9.430599768110527,3,5,5,3.605551275463989,3.605551275463989,0.0,732.0,0.0,17.549928774784245,32.2490309931942,6.946975992135418,0,0,6.946975992135418,1.0,0.0,1,0,3,1,6,0,3.0,2.0,24.0,168,0,0,0,0,0,0,11,2009,11.931635799828411,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,732.0,1046.9469759921353,8,4,3,4,4.923892581644366,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8,527145080,120,3.7612001156935615,8.518192691749322,4,8,5,4.242640687119285,4.242640687119285,0.0,263.0,0.0,31.89043743820395,35.77708763999664,7.154615356913663,0,0,7.154615356913663,0.0,0.0,2,0,2,1,5,0,4.242640687119285,2.0,22.494443758403985,0,82,0,0,144,0,0,1,2010,12.162643087602838,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,263.0,1287.1546153569136,8,3,4,4,5.3832488380544925,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1704,528120150,60,4.330733340286331,9.16858043772795,4,8,5,1.7320508075688772,1.4142135623730951,344.0,0.0,0.0,33.80828300875393,33.80828300875393,7.04141166379481,1330,0,7.813187267521416,0.0,0.0,2,1,4,1,9,1,1.7320508075688772,3.0,29.189039038652847,192,151,0,0,0,0,0,10,2007,12.666657052859415,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2480.041411663795,8,3,4,4,5.3832488380544925,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2068,905226080,50,4.248495242049359,8.847934753328465,1,7,8,8.18535277187245,3.0,0.0,258.0,0.0,20.54263858417414,26.076809620810597,6.682108597449809,504,0,7.171656822768514,0.0,0.0,1,1,2,1,6,2,8.18535277187245,1.0,14.966629547095765,0,0,0,0,126,0,0,7,2007,12.015214757713933,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,258.0,1190.6821085974498,8,3,3,4,5.465122198408911,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1488,908102140,20,4.31748811353631,9.19268543673746,1,5,5,6.48074069840786,6.48074069840786,0.0,609.0,0.0,21.97726097583591,33.04542328371661,6.9957661563048505,0,0,6.9957661563048505,0.0,0.0,1,0,3,1,6,0,6.48074069840786,1.0,16.24807680927192,259,0,0,0,161,0,0,4,2008,11.719939634354557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,609.0,1098.9957661563049,8,3,3,3,4.598396155909655,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1391,905201110,20,4.477336814478207,9.559235128595953,1,6,8,7.211102550927978,7.211102550927978,0.0,776.0,0.0,14.560219778561036,31.432467291003423,7.080026499922591,0,0,7.080026499922591,1.0,0.0,1,0,1,1,4,1,7.211102550927978,2.0,24.919871588754223,102,89,231,0,0,0,0,6,2008,12.128111104060462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,776.0,995.0800264999226,8,3,3,3,5.30141174778571,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2633,535478070,20,4.30406509320417,8.909235279192261,2,7,6,6.6332495807108,6.6332495807108,0.0,809.0,0.0,15.362291495737216,32.32645975048923,6.951772164398911,0,0,6.951772164398911,1.0,0.0,1,0,3,1,6,0,6.6332495807108,2.0,22.978250586152114,0,0,0,0,0,0,0,3,2006,11.695247021764184,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,809.0,1051.951772164399,8,3,3,3,5.105585437573677,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1872,534176140,20,4.477336814478207,9.281544130982514,3,6,7,6.4031242374328485,6.4031242374328485,0.0,792.0,0.0,17.349351572897472,33.06055050963308,6.996681488176539,0,0,6.996681488176539,1.0,0.0,2,0,3,1,6,1,6.4031242374328485,2.0,22.0,224,0,0,0,0,0,400,11,2007,11.973509872299472,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,792.0,1099.9966814881766,8,3,3,3,5.121643367368091,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1138,531376010,60,4.174387269895637,9.031931152002144,1,6,5,2.0,2.0,0.0,0.0,0.0,28.24889378365107,28.24889378365107,6.682108597449809,842,0,7.402451520818244,0.0,0.0,2,1,3,1,6,0,2.0,2.0,22.80350850198276,138,45,0,0,0,0,0,12,2008,12.061046873479915,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1646.6821085974498,8,3,4,4,5.055827936808087,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1899,534429030,90,4.248495242049359,9.194414221425925,2,4,5,6.708203932499369,6.708203932499369,0.0,0.0,0.0,0.0,0.0,7.109879463072272,0,0,7.109879463072272,0.0,0.0,2,0,2,2,6,0,6.708203932499369,2.0,21.494185260204677,0,0,0,0,0,0,0,3,2007,11.53076538309856,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.109879463072272,8,3,3,3,4.434685705286453,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
915,909252020,70,4.0943445622221,8.881836305004146,1,7,9,8.54400374531753,1.4142135623730951,0.0,350.0,210.0,0.0,23.664319132398465,6.354370040797351,560,0,7.034387929915503,1.0,0.0,1,0,3,1,6,0,6.164414002968976,2.0,24.0,256,0,0,0,0,0,0,4,2009,11.951180395901384,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,560.0,1126.3543700407972,8,4,4,4,6.264108334836468,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
660,535378120,30,4.0943445622221,9.233079858945672,2,5,7,9.16515138991168,7.681145747868608,0.0,0.0,0.0,32.46536616149585,32.46536616149585,6.982862751468942,0,0,6.982862751468942,0.0,0.0,1,0,3,1,6,0,4.69041575982343,1.0,16.24807680927192,0,0,0,0,112,0,0,12,2009,11.736069016284436,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1060.982862751469,8,3,3,5,4.957932916744889,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2004,902427140,20,3.951243718581428,9.062536177207788,2,4,6,7.14142842854285,7.14142842854285,1.0,0.0,0.0,0.0,0.0,6.875232087276577,0,0,6.875232087276577,0.0,0.0,1,0,2,1,5,0,7.14142842854285,1.0,18.193405398660254,0,0,0,0,0,0,0,5,2007,11.556942350387002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.875232087276577,8,3,3,3,4.61445408570407,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
443,528142040,60,4.30406509320417,9.086363192156472,4,9,5,2.23606797749979,2.0,216.0,1170.0,0.0,17.08800749063506,38.23610858861032,7.2875606403097235,762,0,7.707062655370473,1.0,0.0,2,1,4,1,10,1,2.23606797749979,3.0,27.16615541441225,184,0,0,0,0,0,0,6,2009,12.765688433465597,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1170.0,2231.2875606403095,8,3,4,5,5.5469592886776935,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2627,535454060,90,4.0943445622221,9.052984561199976,2,3,4,7.483314773547883,7.483314773547883,0.0,0.0,0.0,0.0,0.0,6.946975992135418,0,0,6.946975992135418,0.0,0.0,2,0,2,2,6,0,7.54983443527075,2.0,20.0,0,0,0,0,0,0,0,7,2006,11.44571671527678,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.946975992135418,8,3,3,3,4.091206874245634,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1438,907181140,60,4.219507705176107,9.12467354521909,3,7,5,3.0,3.0,158.0,633.0,0.0,15.491933384829668,29.546573405388315,6.782192056006791,908,0,7.489970898834801,1.0,0.0,2,1,3,1,7,0,3.0,2.0,24.24871130596428,0,88,0,0,0,0,0,6,2008,12.170445467887022,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,633.0,1787.7821920560068,8,3,4,4,5.21953838743129,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1525,909251090,70,4.3694478524670215,9.352360631996612,3,6,7,9.273618495495704,3.7416573867739413,0.0,0.0,0.0,24.24871130596428,24.24871130596428,7.260522598089852,748,384,7.845807502637805,0.0,0.0,2,0,3,1,11,1,3.872983346207417,2.0,25.92296279363144,431,0,0,0,0,0,0,9,2008,12.160028707028768,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1343.26052259809,7,3,3,3,4.993724775783623,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2644,902109010,30,4.248495242049359,8.64541048921699,2,6,8,8.717797887081348,1.0,0.0,0.0,0.0,28.513154858766505,28.513154858766505,6.70073110954781,0,0,6.70073110954781,0.0,0.0,1,0,2,1,5,0,8.602325267042627,1.0,16.431676725154983,0,113,0,0,0,0,0,6,2006,11.608235644774552,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,819.7007311095479,8,3,3,4,5.30141174778571,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
866,907252220,60,4.219507705176107,9.383032379794294,3,8,5,2.8284271247461903,2.8284271247461903,108.0,990.0,0.0,17.578395831246947,36.0416425818802,7.1693500166706,573,0,7.534762657037537,1.0,0.0,2,1,3,1,7,1,2.8284271247461903,2.0,23.043437243605826,160,122,0,0,0,0,0,11,2009,12.474189562487116,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,990.0,1879.1693500166707,8,3,4,5,5.3832488380544925,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
